,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729,score_4027,td_err_4027,score_10069,td_err_10069
72,21,3.799561378194418,12,3.3798422053896737,21,4.255976190409591,12,3.9386969080310474,13,4.479583313955291
73,12,4.196029869610876,21,4.7314550263810675,15,5.354437412091022,13,2.9005746557076124,14,4.909175083453431
74,15,3.6073998022583154,22,4.1645327869202005,13,4.417767158493832,18,3.0364452901377956,9,4.951094155167454
75,37,3.506660329525326,19,3.570714214271425,38,4.638965401897281,20,3.6368484525295615,26,4.81179107332533
76,23,3.5468295701936396,68,3.0659419433511785,11,4.715223571935199,14,2.520581943387942,31,3.8048215026025423
77,18,3.582364210034113,51,3.68057966449127,18,3.9213093051513632,14,2.7440845468024486,11,3.713488925525428
78,25,3.823610858861032,17,4.809019304043878,31,4.528796749689701,14,3.1728010758108782,24,4.263801121065568
79,16,4.7176971783558415,13,4.959838707054898,14,5.278888771954441,17,3.6409705665751635,17,4.698226615791679
80,14,4.170931151034103,16,3.449637662132068,15,4.946716082412655,21,5.315700016617441,19,4.511836285445946
81,21,3.2603680773802215,11,3.9021361671098393,11,5.8406620629285975,9,4.002915604073277,9,4.972926703662543
82,25,4.280186911806539,9,3.807448839665041,11,4.9257825097473935,38,3.958114029012639,25,4.692547282660026
83,30,4.19801540413245,24,3.210399767422535,39,4.55411901469428,53,4.038151392242082,18,4.553020975132884
84,14,3.596757799277937,14,5.0395105582453805,14,4.9298411062967675,39,3.2223180062391936,11,3.981624459103763
85,38,3.295957119462165,24,5.423713365090993,22,5.428934824929595,24,3.5033317475416648,20,4.13602063179896
86,19,3.41418609139377,30,6.166576575918494,18,5.594342380178984,20,3.619852667351716,15,4.402272140611028
87,13,3.5925849560819945,70,4.661544808322666,37,6.573938444088648,17,4.7148700936505135,16,4.0004166449675385
88,31,4.718756898449704,42,4.633573135281238,11,5.025269478678068,25,4.550824101193101,53,7.579138033664075
89,69,3.9774363602702683,20,4.345495752308744,16,6.213426322623184,26,3.807448839665041,10,5.194227565288221
90,71,3.6864617182333523,43,4.7427137098219765,19,6.761656601750786,16,4.793745925682754,22,4.896597458099518
91,30,4.2735621363604075,18,5.136146415358503,21,5.954550080960497,10,5.644466316668034,18,5.041494487418058
92,21,5.206406310178515,22,5.256107558513873,31,4.345879274285776,16,4.957485921983709,23,4.6736851983561465
93,12,4.404543109109048,22,4.626733909213568,23,4.270050741306634,27,5.194869263674176,12,4.874423042781577
94,16,3.5637059362410923,39,2.7778888866667555,14,4.1388404173149755,16,5.276678248039512,29,4.855580981372535
95,25,4.261455150532504,15,3.1496031496047245,26,3.0903074280724887,39,4.8325286686509505,17,5.541660400998964
96,13,4.253625904253139,43,2.9,11,2.7898626011567904,23,4.79131158104612,9,4.511836285445946
97,13,5.019296099388173,21,2.8728615235220327,14,3.1310275203730376,47,4.453088815642463,11,4.271611717685336
98,8,4.515159650185879,17,3.4146742157927745,20,4.426435736948333,20,4.748333040833032,13,4.197618372363071
99,28,5.011320517920734,12,3.65604522218567,12,4.626733909213568,23,4.882963580996005,15,4.059146051408678
100,13,3.771825375950836,31,4.88023223491123,26,5.077072647369413,18,5.272570530585627,17,3.8344925783385384
101,17,3.642343567906063,20,4.347029637196722,12,5.6783213481920285,12,5.27604649966873,20,4.451591475715922
102,11,4.263410215621605,17,3.6464594700430535,17,3.7687309977409282,15,4.841487374764082,22,4.786787370808665
103,15,4.662259824019535,15,4.135214625627067,20,3.850541087518307,9,6.402603637063076,17,4.819059382631981
104,48,5.115662224971465,11,5.942502278782342,40,3.8708310907779655,22,5.156226010045202,14,4.5665450105449885
105,53,4.256759330758553,41,4.139645717530265,15,3.5501173689518115,14,4.57493169347915,15,8.127320181544057
106,59,4.484789106896034,31,3.7868192457522976,87,4.317406628984581,49,4.385582439463809,19,5.699415174676551
