,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729,score_4027,td_err_4027,score_10069,td_err_10069
107,12,1.0,15,1.0,9,1.0,14,1.0,12,1.0
108,11,1.0,17,1.0,10,1.0,16,1.0,10,1.0
109,11,1.0,11,1.0,13,1.0,21,1.0,11,1.0
110,10,1.0,11,1.0,11,1.0,15,1.0,10,1.0
111,10,1.0,9,1.0,14,1.0,11,1.0,10,1.0
112,10,1.0,10,1.0,15,1.0,17,1.0,10,1.0
113,10,1.0,10,1.0,11,1.0,11,1.0,8,1.0
114,12,1.0,9,1.0,9,1.0,11,1.0,13,1.0
115,10,1.0,14,1.0,11,1.0,11,1.0,12,1.0
116,11,1.0,8,1.0,13,1.0,14,1.0,10,1.0
117,9,1.0,10,1.0,10,1.0,9,1.0,11,1.0
118,9,1.0,14,1.0,10,1.0,9,1.0,12,1.0
119,9,1.0,14,1.0,10,1.0,12,1.0,13,1.0
120,10,1.0,9,1.0,16,1.0,10,1.0,13,1.0
121,10,1.0,15,1.0,9,1.0,13,1.0,10,1.0
122,10,1.0,10,1.0,13,1.0,11,1.0,11,1.0
123,14,1.0,12,1.0,12,1.0,18,1.0,9,1.0
124,9,1.0,10,1.0,12,1.0,10,1.0,9,1.0
125,16,1.0,9,1.0,11,1.0,15,1.0,10,1.0
126,12,1.0,9,1.0,12,1.0,10,1.0,21,1.0
127,12,1.0,9,1.0,11,1.0,11,1.0,9,1.0
128,10,1.0,12,1.0,12,1.0,9,1.0,9,1.0
129,9,1.0,9,1.0,14,1.0,10,1.0,13,1.0
130,9,1.0,10,1.0,14,1.0,11,1.0,11,1.0
131,14,1.0,12,1.0,12,1.0,13,1.0,9,1.0
132,10,1.0,13,1.0,9,1.0,15,1.0,11,1.0
133,11,1.0,12,1.0,16,1.0,10,1.0,10,1.0
134,12,1.0,9,1.0,10,1.0,10,1.0,11,1.0
135,11,1.0,10,1.0,11,1.0,17,1.0,9,1.0
136,13,1.0,12,1.0,11,1.0,10,1.0,13,1.0
137,10,1.0,8,1.0,10,1.0,8,1.0,19,1.0
138,9,1.0,10,1.0,10,1.0,9,1.0,8,1.0
139,10,1.0,11,1.0,11,1.0,9,1.0,15,1.0
140,14,1.0,10,1.0,11,1.0,13,1.0,11,1.0
141,10,1.0,11,1.0,8,1.0,12,1.0,9,1.0
142,9,1.0,8,1.0,12,1.0,9,1.0,14,1.0
143,9,1.0,11,1.0,11,1.0,9,1.0,12,1.0
144,12,1.0,13,1.0,9,1.0,12,1.0,10,1.0
145,13,1.0,14,1.0,11,1.0,9,1.0,9,1.0
146,10,1.0,8,1.0,10,1.0,10,1.0,9,1.0
147,10,1.0,13,1.0,10,1.0,14,1.0,11,1.0
148,11,1.0,12,1.0,10,1.0,11,1.0,9,1.0
149,10,1.0,11,1.0,10,1.0,8,1.0,13,1.0
150,12,1.0,9,1.0,10,1.0,10,1.0,10,1.0
151,11,1.0,11,1.0,10,1.0,9,1.0,9,1.0
152,9,1.0,10,1.0,11,1.0,9,1.0,9,1.0
153,10,1.0,11,1.0,10,1.0,12,1.0,10,1.0
154,10,1.0,10,1.0,11,1.0,12,1.0,9,1.0
155,11,1.0,9,1.0,10,1.0,10,1.0,10,1.0
156,11,1.0,10,1.0,10,1.0,11,1.0,12,1.0
157,9,1.0,9,1.0,11,1.0,10,1.0,10,1.0
158,10,1.0,10,1.0,10,1.0,11,1.0,10,1.0
159,9,1.0,9,1.0,11,1.0,9,1.0,9,1.0
160,10,1.0,11,1.0,10,1.0,10,1.0,10,1.0
161,13,1.0,10,1.0,10,1.0,8,1.0,10,1.0
162,9,1.0,8,1.0,10,1.0,9,1.0,10,1.0
163,10,1.0,14,1.0,9,1.0,10,1.0,10,1.0
164,10,1.0,10,1.0,11,1.0,10,1.0,9,1.0
165,10,1.0,9,1.0,9,1.0,9,1.0,9,1.0
166,9,1.0,8,1.0,9,1.0,9,1.0,8,1.0
167,15,1.0,9,1.0,10,1.0,11,1.0,10,1.0
168,10,1.0,10,1.0,10,1.0,10,1.0,9,1.0
169,10,1.0,9,1.0,9,1.0,10,1.0,9,1.0
170,12,1.0,9,1.0,15,1.0,9,1.0,9,1.0
171,11,1.0,11,1.0,10,1.0,10,1.0,9,1.0
172,9,1.0,8,1.0,9,1.0,10,1.0,10,1.0
173,8,1.0,10,1.0,8,1.0,10,1.0,9,1.0
174,11,1.0,8,1.0,8,1.0,12,1.0,9,1.0
175,9,1.0,10,1.0,9,1.0,8,1.0,10,1.0
176,9,1.0,9,1.0,14,1.0,11,1.0,8,1.0
177,10,1.0,9,1.0,9,1.0,10,1.0,8,1.0
178,8,1.0,11,1.0,9,1.0,11,1.0,10,1.0
179,11,1.0,10,1.0,9,1.0,10,1.0,10,1.0
180,8,1.0,10,1.0,9,1.0,9,1.0,9,1.0
181,10,1.0,10,1.0,9,1.0,9,1.0,9,1.0
182,13,1.0,10,1.0,10,1.0,9,1.0,9,1.0
183,9,1.0,10,1.0,8,1.0,8,1.0,11,1.0
184,9,1.0,10,1.0,9,1.0,8,1.0,10,1.0
185,10,1.0,10,1.0,9,1.0,10,1.0,10,1.0
186,9,1.0,9,1.0,10,1.0,9,1.0,10,1.0
187,9,1.0,9,1.0,10,1.0,10,1.0,9,1.0
188,8,1.0,9,1.0,9,1.0,11,1.0,9,1.0
189,9,1.0,10,1.0,9,1.0,10,1.0,10,1.0
190,9,1.0,9,1.0,10,1.0,10,1.0,10,1.0
191,8,1.0,9,1.0,9,1.0,9,1.0,10,1.0
192,10,1.0,10,1.0,10,1.0,9,1.0,10,1.0
193,9,1.0,9,1.0,9,1.0,9,1.0,10,1.0
194,9,1.0,9,1.0,10,1.0,10,1.0,9,1.0
195,10,1.0,9,1.0,10,1.0,10,1.0,10,1.0
196,11,1.0,9,1.0,10,1.0,10,1.0,10,1.0
197,9,1.0,9,1.0,10,1.0,8,1.0,8,1.0
198,10,1.0,10,1.0,9,1.0,9,1.0,10,1.0
199,10,1.0,8,1.0,10,1.0,10,1.0,11,1.0
200,9,1.0,9,1.0,10,1.0,10,1.0,8,1.0
201,10,1.0,9,1.0,9,1.0,8,1.0,9,1.0
202,10,1.0,9,1.0,10,1.0,10,1.0,9,1.0
203,9,1.0,10,1.0,10,1.0,8,1.0,9,1.0
204,9,1.0,10,1.0,8,1.0,10,1.0,10,1.0
205,10,1.0,9,1.0,9,1.0,10,1.0,9,1.0
206,8,1.0,10,1.0,10,1.0,11,1.0,9,1.0
207,10,1.0,10,1.0,10,1.0,10,1.0,10,1.0
208,10,1.0,9,1.0,10,1.0,10,1.0,11,1.0
209,9,1.0,10,1.0,10,1.0,9,1.0,8,1.0
210,8,1.0,10,1.0,9,1.0,10,1.0,10,1.0
211,10,1.0,10,1.0,10,1.0,9,1.0,11,1.0
212,10,1.0,10,1.0,9,1.0,9,1.0,8,1.0
213,8,1.0,10,1.0,10,1.0,10,1.0,10,1.0
214,9,1.0,9,1.0,11,1.0,10,1.0,9,1.0
215,10,1.0,10,1.0,8,1.0,9,1.0,10,1.0
216,8,1.0,8,1.0,9,1.0,9,1.0,10,1.0
217,10,1.0,10,1.0,10,1.0,9,1.0,9,1.0
218,9,1.0,8,1.0,9,1.0,8,1.0,10,1.0
219,9,1.0,9,1.0,9,1.0,10,1.0,9,1.0
220,9,1.0,9,1.0,9,1.0,8,1.0,10,1.0
221,9,1.0,10,1.0,9,1.0,10,1.0,9,1.0
222,9,1.0,9,1.0,9,1.0,8,1.0,9,1.0
223,10,1.0,10,1.0,10,1.0,9,1.0,10,1.0
224,10,1.0,11,1.0,9,1.0,10,1.0,10,1.0
225,9,1.0,9,1.0,8,1.0,9,1.0,10,1.0
226,10,1.0,9,1.0,9,1.0,10,1.0,10,1.0
227,10,1.0,8,1.0,10,1.0,10,1.0,9,1.0
228,10,1.0,10,1.0,10,1.0,9,1.0,10,1.0
229,8,1.0,9,1.0,10,1.0,9,1.0,10,1.0
230,10,1.0,10,1.0,9,1.0,10,1.0,9,1.0
231,10,1.0,9,1.0,10,1.0,9,1.0,8,1.0
232,9,1.0,10,1.0,10,1.0,9,1.0,8,1.0
233,10,1.0,10,1.0,9,1.0,9,1.0,9,1.0
234,8,1.0,10,1.0,10,1.0,9,1.0,9,1.0
235,9,1.0,10,1.0,10,1.0,8,1.0,8,1.0
236,10,1.0,9,1.0,9,1.0,9,1.0,9,1.0
237,9,1.0,11,1.0,10,1.0,9,1.0,9,1.0
238,9,1.0,8,1.0,8,1.0,8,1.0,10,1.0
239,9,1.0,10,1.0,9,1.0,9,1.0,9,1.0
240,11,1.0,10,1.0,9,1.0,8,1.0,9,1.0
241,9,1.0,10,1.0,10,1.0,9,1.0,10,1.0
242,9,1.0,9,1.0,10,1.0,9,1.0,8,1.0
243,9,1.0,9,1.0,11,1.0,9,1.0,10,1.0
244,10,1.0,9,1.0,10,1.0,10,1.0,10,1.0
245,10,1.0,8,1.0,10,1.0,10,1.0,10,1.0
246,10,1.0,10,1.0,10,1.0,9,1.0,9,1.0
247,9,1.0,10,1.0,8,1.0,10,1.0,9,1.0
248,9,1.0,9,1.0,10,1.0,9,1.0,9,1.0
249,10,1.0,9,1.0,9,1.0,10,1.0,9,1.0
250,8,1.0,9,1.0,10,1.0,9,1.0,9,1.0
251,9,1.0,10,1.0,9,1.0,10,1.0,8,1.0
252,9,1.0,10,1.0,10,1.0,10,1.0,9,1.0
253,8,1.0,9,1.0,9,1.0,8,1.0,8,1.0
254,9,1.0,9,1.0,10,1.0,8,1.0,10,1.0
255,10,1.0,8,1.0,10,1.0,9,1.0,10,1.0
256,10,1.0,10,1.0,9,1.0,10,1.0,10,1.0
257,10,1.0,9,1.0,9,1.0,9,1.0,9,1.0
258,10,1.0,8,1.0,9,1.0,10,1.0,10,1.0
259,10,1.0,9,1.0,10,1.0,9,1.0,10,1.0
260,9,1.0,9,1.0,8,1.0,10,1.0,9,1.0
261,9,1.0,10,1.0,9,1.0,9,1.0,9,1.0
262,10,1.0,9,1.0,10,1.0,9,1.0,10,1.0
263,9,1.0,9,1.0,11,1.0,10,1.0,9,1.0
264,9,1.0,10,1.0,9,1.0,10,1.0,9,1.0
265,10,1.0,9,1.0,11,1.0,10,1.0,10,1.0
266,8,1.0,9,1.0,10,1.0,10,1.0,9,1.0
267,10,1.0,9,1.0,9,1.0,10,1.0,10,1.0
268,10,1.0,10,1.0,9,1.0,8,1.0,9,1.0
269,9,1.0,8,1.0,9,1.0,8,1.0,9,1.0
270,10,1.0,10,1.0,10,1.0,10,1.0,8,1.0
271,9,1.0,9,1.0,8,1.0,10,1.0,9,1.0
272,8,1.0,10,1.0,8,1.0,9,1.0,9,1.0
273,10,1.0,11,1.0,9,1.0,10,1.0,9,1.0
274,9,1.0,9,1.0,10,1.0,9,1.0,9,1.0
275,9,1.0,10,1.0,10,1.0,9,1.0,9,1.0
276,10,1.0,9,1.0,9,1.0,9,1.0,10,1.0
277,12,1.0,10,1.0,10,1.0,9,1.0,9,1.0
278,9,1.0,9,1.0,10,1.0,10,1.0,10,1.0
279,10,1.0,9,1.0,10,1.0,9,1.0,9,1.0
280,10,1.0,10,1.0,9,1.0,10,1.0,9,1.0
281,8,1.0,10,1.0,9,1.0,10,1.0,9,1.0
282,8,1.0,10,1.0,9,1.0,12,1.0,10,1.0
283,10,1.0,10,1.0,10,1.0,10,1.0,10,1.0
284,9,1.0,9,1.0,10,1.0,10,1.0,10,1.0
285,9,1.0,11,1.0,9,1.0,10,1.0,9,1.0
286,10,1.0,11,1.0,9,1.0,9,1.0,8,1.0
287,10,1.0,9,1.0,10,1.0,10,1.0,10,1.0
288,10,1.0,10,1.0,9,1.0,10,1.0,9,1.0
289,9,1.0,10,1.0,9,1.0,9,1.0,9,1.0
290,10,1.0,11,1.0,9,1.0,9,1.0,8,1.0
291,9,1.0,10,1.0,9,1.0,10,1.0,10,1.0
292,10,1.0,9,1.0,10,1.0,10,1.0,9,1.0
293,9,1.0,9,1.0,9,1.0,10,1.0,10,1.0
294,10,1.0,10,1.0,9,1.0,9,1.0,9,1.0
295,10,1.0,10,1.0,9,1.0,10,1.0,10,1.0
296,9,1.0,9,1.0,9,1.0,9,1.0,9,1.0
297,9,1.0,9,1.0,8,1.0,8,1.0,10,1.0
298,10,1.0,10,1.0,8,1.0,9,1.0,10,1.0
299,10,1.0,10,1.0,10,1.0,9,1.0,12,1.0
