,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,13,0.0,15,0.0,32,0.0
1,27,0.0,16,0.0,22,0.0
2,12,0.0,62,0.0,22,0.0
3,14,0.0,12,0.0,16,0.0
4,10,0.0,15,0.0,20,0.0
5,15,0.0,12,0.0,14,0.0
6,14,0.0,45,0.0,29,0.0
7,17,0.0,32,0.0,18,0.0
8,17,0.0,18,0.0,15,0.0
9,10,0.0,10,0.0,18,0.0
10,28,0.0,16,1.0,22,0.0
11,25,0.0,13,1.0,16,0.0
12,27,0.0,15,1.0,37,1.0
13,19,0.0,12,1.0,11,1.0
14,26,1.0,13,1.0,29,1.0
15,20,1.0,24,1.0,23,1.0
16,42,1.0,26,1.0,8,1.0
17,14,1.0,16,1.0,15,1.0
18,28,1.0,15,1.0,11,1.0
19,15,1.0,24,1.0,14,1.0
20,27,1.0,60,1.0,21,1.0
21,27,1.0,11,1.0,22,1.0
22,11,1.0,15,1.0019980039900278,18,1.0
23,40,1.0,55,1.1063453348751464,55,1.0
24,15,1.0,71,1.2664912159190052,10,1.0
25,15,1.0,16,1.2361229712289954,18,1.0601886624558858
26,13,1.0,14,1.3971399357258385,10,1.1278297743897348
27,12,1.0392304845413265,13,1.5152557539900648,12,1.1278297743897348
28,13,1.0825894882179485,80,1.44083309234623,23,1.2521980673998823
29,36,1.2664912159190052,10,1.6186414056238645,21,1.3696714934611145
30,22,1.4477568856683087,22,2.13915871313935,19,1.5349267083479914
31,15,1.5697133496278868,15,2.009975124224178,13,1.5633297796690242
32,19,1.4778362561528933,35,2.4041630560342617,31,1.5684387141358123
33,25,1.5231546211727816,22,2.4182638400306944,35,1.8297540818372287
34,13,1.6697305171793442,20,3.0665942020423897,14,1.9099738218101316
35,25,1.7181385275931624,12,3.003331483536241,18,2.303041467277565
36,39,2.1475567512873788,35,3.798947222586805,13,2.4470390270692457
37,15,2.6053790511171306,28,4.193804954930546,18,2.8774989139876315
38,22,2.7121946832777324,13,4.04623281584241,16,3.423448553724738
39,20,2.821347195933177,30,4.0,16,3.9181628347989825
40,54,3.3823069050575527,32,4.650591360246565,29,5.1718468654823875
41,14,3.632629901324934,104,4.310452412450461,16,4.704040816149452
42,14,3.7549966711037173,25,4.651881339845203,45,4.94489635887346
43,14,4.054133692911471,23,4.666047577982891,32,5.439117575489613
44,24,4.274108094094018,20,4.880163931672787,47,4.636809247747852
