,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
290,8,1.0,10,1.0,11,1.0
291,8,1.0,8,1.0,10,1.0
292,10,1.0,10,1.0,9,1.0
293,9,1.0,10,1.0,8,1.0
294,9,1.0,8,1.0,9,1.0
295,10,1.0,10,1.0,10,1.0
296,9,1.0,9,1.0,8,1.0
297,9,1.0,9,1.0,9,1.0
298,9,1.0,10,1.0,9,1.0
299,10,1.0,10,1.0,8,1.0
