,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,18,0.0,23,0.0,33,0.0
1,24,0.0,34,0.0,27,0.0
2,11,0.0,16,0.0,28,0.0
3,11,0.0,35,0.0,19,0.0
4,12,0.0,21,0.0,56,0.0
5,11,0.0,23,0.0,30,0.0
6,9,0.0,15,0.0,29,0.0
7,11,0.0,17,0.0,15,0.0
8,14,0.0,25,0.0,10,0.0
9,38,0.0,16,0.0,43,0.0
10,14,0.0,12,0.0,14,1.0
11,11,0.0,27,0.0,13,1.0
12,27,0.0,12,0.0,20,1.0
13,17,0.0,15,0.0,16,1.0
14,21,0.0,17,1.0,10,1.0
15,17,0.0,15,1.0,21,1.0
16,33,0.0,27,1.0,22,1.0
17,45,1.0,24,1.0,10,1.0
18,15,1.0,38,1.0,32,1.00008437144073
19,12,1.0,15,1.0,28,1.000845996311787
20,17,1.0,12,1.0,12,1.0027490858468366
21,26,1.0,21,0.9999591137474906,13,1.004265123112418
22,23,1.0,13,1.0005480269165827,18,1.0065995769586502
23,39,1.0,13,1.0015118779458718,21,1.0066495066142271
24,11,1.0,28,1.0016793191103295,27,1.0091265819179145
25,32,1.0,9,1.0021851126413723,10,1.0119893259483193
26,18,1.0,17,1.0050036276883116,32,1.016251537514212
27,31,1.0006747723411438,24,1.007995122342696,33,1.0242911675072344
28,25,1.0022693001384408,10,1.0082562814913014,13,1.0262895851074394
29,44,1.0022022625198967,14,1.0072187365877054,42,1.027655097783298
30,46,1.0030959886770558,29,1.0132381568515862,17,1.0188248949974998
31,13,1.0058562894370149,11,1.0163565954755578,32,1.018013281674982
32,21,1.0073986714967087,18,1.0159327097959459,19,1.0270231557759542
33,16,1.008607486835191,9,1.023123027385596,27,1.0308107650453275
34,29,1.0072750989675063,12,1.0189263651020128,32,1.039453231671985
35,22,1.008486644681029,23,1.0311472171001255,31,1.0401760167554976
36,16,1.0088932673974984,27,1.043492233639842,10,1.0524299758970508
37,19,1.0080584163793949,23,1.039212943369484,20,1.052855244877788
38,14,1.0221071983896797,16,1.0431420385067414,94,1.0516197823674993
39,18,1.026962552059876,25,1.0428806259586954,15,1.0460222272972979
40,24,1.032616266657981,52,1.0432591161036329,20,1.0322411903232696
41,10,1.0300376712366721,12,1.0619655518581257,15,1.0624909313338475
42,23,1.0321882095819541,12,1.0421322292940245,25,1.0735392206777232
43,17,1.0437552395078071,12,1.0678224532508513,12,1.038867071220696
44,17,1.040768946500615,13,1.0684407447303756,31,1.064627282197859
45,17,1.0576859076146692,22,1.0997774396061535,14,1.0810011756083648
46,29,1.0783472596988413,15,1.113131141195861,14,1.1037346639176162
47,23,1.0931653199158244,18,1.0975277616078785,17,1.0922613679121556
48,21,1.1000134942354116,10,1.1221243339458125,14,1.080826265718347
49,18,1.0936457093135783,22,1.128526186743873,9,1.0781501808653562
50,22,1.073800445070374,22,1.0971810470473868,19,1.1106384237605564
51,30,1.1109807041528668,13,1.1005739506427241,18,1.1083130480599785
52,18,1.0982663895886098,27,1.1102859522813633,20,1.1227999320894173
53,23,1.1378964510592928,31,1.0719081020155912,39,1.1131133608786963
54,9,1.0972529619463325,21,1.135995800315007,12,1.091244988533739
55,11,1.117904242694039,18,1.1686510653313074,12,1.1168757577874693
56,18,1.1645915324696468,14,1.165825887514941,12,1.092668274607318
57,26,1.0951785908395641,13,1.1396520393669876,17,1.1289989112778924
58,34,1.1171268485867365,26,1.1763551582465788,13,1.1297815054248321
59,19,1.0726913193769523,11,1.1541968257190798,12,1.1477462063394792
60,16,1.1330896643690649,17,1.1886860305255829,27,1.1072427278304127
61,17,1.121980902615251,16,1.1460727780119375,14,1.1304292602812438
62,13,1.1347553884721882,11,1.1194481062112704,19,1.1167754922096025
63,19,1.1544914555046881,23,1.1706977976118915,12,1.12227331601234
64,12,1.1457064323668025,12,1.1366269543404877,12,1.1321619252562771
65,14,1.1790563847133577,27,1.1535849918117578,9,1.119305727895645
66,10,1.160664545637541,12,1.2267929056419151,31,1.1396047377636394
67,50,1.1679141396095862,14,1.2209625216060755,11,1.181024228865211
68,19,1.2058269983708276,13,1.1876570071643862,14,1.190327117154496
69,10,1.13628598219521,21,1.2952792893812515,26,1.1818558851794636
70,26,1.1552651210869305,21,1.2437849660076563,12,1.2040398577981821
71,12,1.2333043352446846,32,1.2633765521411264,29,1.1866602293832889
72,16,1.204074246741731,14,1.2929333171126807,18,1.2146306451620044
