,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,13,0.0,14,0.0,24,0.0
1,28,0.0,16,0.0,11,0.0
2,12,0.0,21,0.0,27,0.0
3,11,0.0,65,0.0,14,0.0
4,14,0.0,13,0.0,16,0.0
5,14,0.0,48,0.0,17,0.0
6,16,0.0,44,0.0,16,0.0
7,12,0.0,10,0.0,23,0.0
8,21,0.0,21,1.0,54,0.0
9,17,0.0,12,1.0,25,0.0
10,12,0.0,31,1.0,22,0.0
11,64,0.0,20,1.0,14,1.0
12,14,0.0,41,1.0,21,1.0
13,31,1.0,17,1.0,27,1.0
14,13,1.0,11,1.0,30,1.0
15,36,1.0,17,1.0,15,1.0
16,23,1.0,19,1.0,16,1.0
17,13,1.0,39,1.0,15,1.0
18,9,1.0,45,0.997997995989972,14,1.0
19,17,1.0,16,0.9959919678390986,12,1.0
20,9,1.0,11,1.0119288512538813,24,1.0
21,12,1.0,20,1.0256705123966467,17,1.0
22,17,1.0,10,1.0788883167408942,15,1.0276186062932104
23,13,1.0,21,1.1260550608207398,34,1.1454256850621083
24,20,1.0,50,1.1027239001672178,25,1.1419281938896158
25,11,1.0,25,1.2553883861180173,15,1.1696153213770757
26,17,1.0,13,1.3341664064126333,18,1.3114877048604001
27,19,1.0353743284435828,14,1.5218409903797439,12,1.5798734126505198
28,27,1.0677078252031311,28,1.8601075237738274,17,1.4818906842274164
29,15,1.1523888232710346,25,1.9969977466186586,16,1.5962455951387933
30,18,1.150651989091402,9,2.4673872821265816,14,1.645600194457937
31,24,1.2263767773404712,23,2.9277978072264483,12,1.8439088914585775
32,14,1.4872793954062566,18,3.1515075757484703,23,2.0630075133164203
33,28,1.6235762994081924,13,3.4594797296703446,33,2.5424397731313126
34,35,1.9308029417835473,23,3.8,21,2.209977375449803
35,11,2.145693361130616,21,3.4146742157927745,23,2.608447814314099
36,19,2.264508776754906,14,3.9794471977901655,22,3.184964677983101
37,20,2.2081666603768837,30,4.226582543852658,16,3.1515075757484703
38,33,2.821347195933177,28,4.04623281584241,15,3.6210495716021343
39,25,3.218073958130857,35,4.618657813694364,57,3.6171812229967135
40,14,3.1660701192487823,16,4.732863826479693,11,3.9934947101504967
41,16,4.071854614300467,63,4.440270262044868,32,3.8283155564817277
42,34,4.104144246977682,18,4.899387716847892,13,4.072836849175277
43,29,3.9729082546668506,24,5.272191195319077,14,4.2
44,36,4.870318264754368,12,5.115466743123251,11,4.5404845556394084
45,32,4.787901419202362,17,5.32278122789205,25,3.7013511046643495
46,10,3.895125158451266,23,5.650486704700755,28,4.657467122803982
47,11,4.1400483088968905,12,5.661448577881813,38,4.543566880766695
48,9,4.4788391353117385,14,4.89979591411724,30,4.421312022465729
49,27,4.961451400548029,14,5.361716143176548,29,5.203076013282912
50,12,4.8,35,5.559856113246097,23,4.957822102496216
51,21,5.111946791585374,14,5.20230718047291,52,5.461501625011202
52,30,4.089498746790369,15,4.637671829700761,15,6.2791719199270215
53,30,4.179473651071389,9,6.17154761789942,19,4.946109582287881
54,75,5.828207271537278,41,4.927473997901968,15,4.716354524418198
55,16,4.151144420518274,43,4.662617290749907,13,4.079215610874228
56,12,4.04870349618245,29,4.940850129279373,26,5.389248556153261
57,29,4.732863826479693,19,4.7812132351527685,35,4.64241316558533
58,10,5.269914610313909,53,4.641551464758309,19,4.162691437039262
59,15,4.569463863518345,21,5.124841460962475,18,6.104424624811089
60,12,4.881802945633918,14,5.493996723697603,26,5.588201857485108
61,16,4.071363407999831,11,6.922716229920161,21,4.916502822128754
62,19,4.605648705665685,13,5.229531527775696,13,4.990390766262698
63,22,4.05807836296935,10,5.117812032499826,20,5.40259197052674
64,33,3.635381685600564,9,5.122889809472775,21,4.995998398718719
65,22,4.335435387593731,11,4.864976875587385,51,4.033360881448622
