,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729,score_4027,td_err_4027,score_10069,td_err_10069
141,11,1.0,10,1.0,10,1.0,9,1.0,8,1.0
142,9,1.0,9,1.0,10,1.0,8,1.0,10,1.0
143,10,1.0,9,1.0,11,1.0,9,1.0,10,1.0
144,10,1.0,9,1.0,9,1.0,8,1.0,9,1.0
145,11,1.0,9,1.0,9,1.0,9,1.0,10,1.0
146,10,1.0,8,1.0,10,1.0,10,1.0,10,1.0
147,10,1.0,8,1.0,10,1.0,9,1.0,9,1.0
148,9,1.0,9,1.0,8,1.0,9,1.0,9,1.0
149,9,1.0,9,1.0,8,1.0,9,1.0,12,1.0
150,9,1.0,9,1.0,9,1.0,9,1.0,9,1.0
151,10,1.0,9,1.0,10,1.0,11,1.0,9,1.0
152,9,1.0,10,1.0,9,1.0,9,1.0,8,1.0
153,9,1.0,10,1.0,9,1.0,10,1.0,10,1.0
154,9,1.0,10,1.0,8,1.0,11,1.0,8,1.0
155,9,1.0,10,1.0,10,1.0,9,1.0,8,1.0
156,10,1.0,10,1.0,10,1.0,10,1.0,9,1.0
157,9,1.0,10,1.0,9,1.0,10,1.0,9,1.0
158,10,1.0,9,1.0,9,1.0,9,1.0,10,1.0
159,10,1.0,10,1.0,9,1.0,9,1.0,11,1.0
160,8,1.0,9,1.0,10,1.0,10,1.0,8,1.0
161,10,1.0,10,1.0,9,1.0,11,1.0,8,1.0
162,9,1.0,10,1.0,8,1.0,10,1.0,8,1.0
163,9,1.0,10,1.0,8,1.0,8,1.0,9,1.0
164,10,1.0,10,1.0,10,1.0,9,1.0,9,1.0
165,8,1.0,9,1.0,9,1.0,8,1.0,9,1.0
166,10,1.0,8,1.0,10,1.0,9,1.0,10,1.0
167,10,1.0,10,1.0,10,1.0,9,1.0,9,1.0
168,9,1.0,9,1.0,9,1.0,10,1.0,10,1.0
169,9,1.0,9,1.0,9,1.0,10,1.0,10,1.0
170,12,1.0,9,1.0,11,1.0,8,1.0,8,1.0
171,11,1.0,10,1.0,10,1.0,11,1.0,8,1.0
172,10,1.0,9,1.0,10,1.0,10,1.0,8,1.0
173,9,1.0,10,1.0,8,1.0,10,1.0,9,1.0
174,9,1.0,10,1.0,9,1.0,10,1.0,9,1.0
175,8,1.0,10,1.0,10,1.0,9,1.0,8,1.0
176,10,1.0,10,1.0,10,1.0,10,1.0,10,1.0
177,10,1.0,9,1.0,10,1.0,10,1.0,11,1.0
178,9,1.0,11,1.0,10,1.0,9,1.0,9,1.0
179,9,1.0,10,1.0,10,1.0,9,1.0,9,1.0
180,9,1.0,9,1.0,10,1.0,10,1.0,10,1.0
181,10,1.0,11,1.0,8,1.0,10,1.0,9,1.0
182,8,1.0,9,1.0,11,1.0,10,1.0,10,1.0
183,8,1.0,8,1.0,10,1.0,9,1.0,10,1.0
184,9,1.0,10,1.0,10,1.0,9,1.0,10,1.0
185,8,1.0,10,1.0,9,1.0,10,1.0,11,1.0
186,9,1.0,10,1.0,9,1.0,8,1.0,10,1.0
187,10,1.0,10,1.0,9,1.0,9,1.0,10,1.0
188,9,1.0,9,1.0,10,1.0,8,1.0,9,1.0
189,9,1.0,9,1.0,8,1.0,11,1.0,9,1.0
190,8,1.0,9,1.0,10,1.0,9,1.0,10,1.0
191,9,1.0,10,1.0,9,1.0,8,1.0,9,1.0
192,9,1.0,8,1.0,9,1.0,8,1.0,10,1.0
193,9,1.0,9,1.0,10,1.0,10,1.0,9,1.0
194,10,1.0,10,1.0,9,1.0,10,1.0,9,1.0
195,10,1.0,9,1.0,10,1.0,10,1.0,10,1.0
196,9,1.0,10,1.0,9,1.0,10,1.0,11,1.0
197,9,1.0,9,1.0,11,1.0,10,1.0,9,1.0
198,8,1.0,9,1.0,9,1.0,10,1.0,10,1.0
199,8,1.0,9,1.0,9,1.0,9,1.0,10,1.0
200,9,1.0,10,1.0,9,1.0,9,1.0,9,1.0
201,9,1.0,9,1.0,10,1.0,9,1.0,9,1.0
202,9,1.0,10,1.0,11,1.0,9,1.0,10,1.0
203,9,1.0,9,1.0,10,1.0,9,1.0,10,1.0
204,9,1.0,8,1.0,10,1.0,9,1.0,9,1.0
205,10,1.0,8,1.0,11,1.0,10,1.0,9,1.0
206,10,1.0,8,1.0,10,1.0,9,1.0,9,1.0
207,8,1.0,9,1.0,9,1.0,10,1.0,10,1.0
208,9,1.0,9,1.0,10,1.0,11,1.0,8,1.0
209,10,1.0,10,1.0,11,1.0,9,1.0,10,1.0
210,8,1.0,11,1.0,9,1.0,8,1.0,10,1.0
211,11,1.0,11,1.0,10,1.0,9,1.0,10,1.0
212,10,1.0,9,1.0,10,1.0,10,1.0,9,1.0
213,10,1.0,9,1.0,10,1.0,9,1.0,10,1.0
214,8,1.0,9,1.0,9,1.0,9,1.0,10,1.0
215,8,1.0,9,1.0,9,1.0,9,1.0,9,1.0
216,9,1.0,10,1.0,10,1.0,9,1.0,8,1.0
217,9,1.0,9,1.0,10,1.0,10,1.0,10,1.0
218,10,1.0,9,1.0,9,1.0,9,1.0,9,1.0
219,11,1.0,9,1.0,10,1.0,9,1.0,9,1.0
220,10,1.0,8,1.0,10,1.0,9,1.0,10,1.0
221,10,1.0,10,1.0,10,1.0,9,1.0,10,1.0
222,8,1.0,9,1.0,9,1.0,9,1.0,9,1.0
223,9,1.0,10,1.0,9,1.0,10,1.0,9,1.0
224,10,1.0,10,1.0,8,1.0,10,1.0,10,1.0
225,9,1.0,9,1.0,9,1.0,10,1.0,10,1.0
226,9,1.0,10,1.0,10,1.0,9,1.0,12,1.0
227,11,1.0,10,1.0,10,1.0,8,1.0,9,1.0
228,8,1.0,10,1.0,9,1.0,11,1.0,9,1.0
229,8,1.0,10,1.0,10,1.0,9,1.0,9,1.0
230,9,1.0,10,1.0,9,1.0,9,1.0,11,1.0
231,9,1.0,10,1.0,9,1.0,10,1.0,9,1.0
232,10,1.0,9,1.0,9,1.0,9,1.0,10,1.0
233,10,1.0,9,1.0,8,1.0,9,1.0,10,1.0
234,9,1.0,10,1.0,9,1.0,8,1.0,10,1.0
235,9,1.0,10,1.0,9,1.0,10,1.0,9,1.0
236,10,1.0,10,1.0,10,1.0,9,1.0,10,1.0
237,11,1.0,9,1.0,9,1.0,8,1.0,9,1.0
238,10,1.0,9,1.0,9,1.0,10,1.0,9,1.0
239,10,1.0,10,1.0,8,1.0,10,1.0,12,1.0
240,9,1.0,10,1.0,9,1.0,9,1.0,9,1.0
241,10,1.0,9,1.0,10,1.0,11,1.0,9,1.0
242,8,1.0,8,1.0,8,1.0,9,1.0,10,1.0
243,9,1.0,10,1.0,9,1.0,9,1.0,8,1.0
244,8,1.0,9,1.0,8,1.0,8,1.0,9,1.0
245,10,1.0,8,1.0,8,1.0,9,1.0,10,1.0
246,8,1.0,9,1.0,8,1.0,9,1.0,9,1.0
247,9,1.0,9,1.0,9,1.0,9,1.0,8,1.0
248,9,1.0,10,1.0,9,1.0,9,1.0,10,1.0
249,9,1.0,9,1.0,9,1.0,9,1.0,10,1.0
250,8,1.0,8,1.0,11,1.0,10,1.0,10,1.0
251,9,1.0,8,1.0,10,1.0,9,1.0,10,1.0
252,9,1.0,10,1.0,11,1.0,10,1.0,10,1.0
253,9,1.0,9,1.0,10,1.0,8,1.0,9,1.0
254,8,1.0,10,1.0,10,1.0,9,1.0,12,1.0
255,10,1.0,9,1.0,10,1.0,10,1.0,8,1.0
256,8,1.0,10,1.0,11,1.0,10,1.0,10,1.0
257,10,1.0,9,1.0,10,1.0,9,1.0,9,1.0
258,9,1.0,9,1.0,9,1.0,9,1.0,10,1.0
259,10,1.0,10,1.0,9,1.0,11,1.0,9,1.0
260,8,1.0,10,1.0,11,1.0,10,1.0,10,1.0
261,8,1.0,9,1.0,9,1.0,10,1.0,10,1.0
262,9,1.0,9,1.0,10,1.0,10,1.0,9,1.0
263,9,1.0,9,1.0,10,1.0,9,1.0,9,1.0
264,9,1.0,10,1.0,9,1.0,10,1.0,10,1.0
265,9,1.0,11,1.0,10,1.0,10,1.0,9,1.0
266,10,1.0,9,1.0,10,1.0,8,1.0,8,1.0
267,10,1.0,10,1.0,9,1.0,10,1.0,8,1.0
268,9,1.0,9,1.0,10,1.0,10,1.0,10,1.0
269,10,1.0,9,1.0,10,1.0,11,1.0,9,1.0
270,9,1.0,10,1.0,10,1.0,9,1.0,8,1.0
271,9,1.0,10,1.0,10,1.0,9,1.0,9,1.0
272,9,1.0,8,1.0,8,1.0,8,1.0,11,1.0
273,11,1.0,9,1.0,8,1.0,10,1.0,10,1.0
274,10,1.0,8,1.0,10,1.0,9,1.0,11,1.0
275,9,1.0,9,1.0,8,1.0,9,1.0,9,1.0
276,10,1.0,10,1.0,10,1.0,10,1.0,10,1.0
277,9,1.0,9,1.0,10,1.0,9,1.0,9,1.0
278,10,1.0,10,1.0,10,1.0,10,1.0,9,1.0
279,10,1.0,10,1.0,10,1.0,10,1.0,10,1.0
280,8,1.0,10,1.0,8,1.0,9,1.0,10,1.0
281,9,1.0,9,1.0,9,1.0,9,1.0,8,1.0
282,9,1.0,11,1.0,10,1.0,10,1.0,9,1.0
283,10,1.0,10,1.0,10,1.0,10,1.0,10,1.0
284,10,1.0,9,1.0,10,1.0,8,1.0,9,1.0
285,10,1.0,9,1.0,10,1.0,10,1.0,9,1.0
286,10,1.0,10,1.0,10,1.0,10,1.0,10,1.0
287,10,1.0,9,1.0,9,1.0,10,1.0,10,1.0
288,10,1.0,8,1.0,9,1.0,10,1.0,9,1.0
289,8,1.0,10,1.0,10,1.0,9,1.0,10,1.0
290,10,1.0,8,1.0,10,1.0,10,1.0,11,1.0
291,10,1.0,9,1.0,9,1.0,10,1.0,11,1.0
292,8,1.0,10,1.0,9,1.0,9,1.0,9,1.0
293,9,1.0,10,1.0,8,1.0,10,1.0,10,1.0
294,10,1.0,10,1.0,10,1.0,8,1.0,9,1.0
295,9,1.0,10,1.0,9,1.0,10,1.0,10,1.0
296,10,1.0,10,1.0,8,1.0,9,1.0,11,1.0
297,10,1.0,10,1.0,10,1.0,10,1.0,9,1.0
298,8,1.0,9,1.0,10,1.0,10,1.0,9,1.0
299,8,1.0,9,1.0,9,1.0,10,1.0,9,1.0
