,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,13,0.0,22,0.0,34,0.0
1,18,0.0,18,0.0,33,0.0
2,11,0.0,26,0.0,18,0.0
3,11,0.0,39,0.0,9,0.0
4,13,0.0,12,0.0,13,0.0
5,12,0.0,11,0.0,37,0.0
6,16,0.0,38,0.0,14,0.0
7,15,0.0,11,0.0,20,0.0
8,20,0.0,67,0.0,21,0.0
9,29,0.0,10,1.0,19,0.0
10,12,0.0,20,1.0,25,0.0
11,20,0.0,11,1.0,17,1.0
12,10,0.0,12,1.0,26,1.0
13,32,0.0,49,1.0,12,1.0
14,16,0.0,16,1.0,11,1.0
15,33,1.0,16,1.0,21,1.0
16,17,1.0,13,1.0,37,1.0
17,18,1.0,20,1.0,9,1.0
18,12,1.0,65,1.0,30,1.0
19,12,1.0,14,1.0,20,1.0
20,13,1.0,16,1.0,20,1.0
21,29,1.0,36,1.0,45,1.0
22,17,1.0,20,1.0059821071967434,57,1.0019980039900278
23,12,1.0,39,1.131370849898476,12,1.0059821071967434
24,24,1.0,11,1.1419281938896158,18,1.0119288512538813
25,16,1.0,21,1.1627553482998907,23,1.019803902718557
26,18,1.0,58,1.2976902558006667,25,1.0099504938362078
27,26,1.0,44,1.36088206689632,39,1.0545141061171255
28,10,1.0,18,1.6431676725154984,21,1.2066482503198686
29,11,1.0059821071967434,50,1.817690842800282,12,1.2569805089976536
30,20,1.0178408519999578,11,1.781010948871455,49,1.3579396157414365
31,12,1.0119288512538813,14,1.9057806799314554,29,1.4979986648859205
32,13,1.0039920318408906,24,2.0287927444665215,19,1.9657059800488983
33,21,1.1189280584559491,23,2.4746716953971895,11,1.8973665961010275
34,17,1.438054240979804,32,2.6396969523034266,15,2.617632518135424
35,11,1.5874507866387544,38,3.331666249791536,15,2.6374229846575616
36,28,1.8601075237738274,23,3.462946722085109,25,2.723967694375247
37,15,2.025833161936096,17,2.8774989139876315,15,3.377573093213528
38,21,1.983935482821959,19,3.6622397518458567,25,3.9506961411882844
39,17,2.0765355763867857,23,3.8157568056677826,37,3.876080494520205
40,33,2.900344807087599,17,4.2534691723345075,56,4.239339571206817
41,12,2.9189039038652846,12,4.806245936279167,9,4.04870349618245
42,38,3.271696807468565,30,4.715506335485088,13,3.678042957878551
43,17,3.6238101495525394,11,4.954190145725131,10,3.7517995682072356
