,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,13,1.0,29,1.0,30,1.0
1,22,1.0,23,1.0,15,1.0
2,14,1.0,29,1.0,25,1.0
3,22,1.0,18,1.0,12,1.0
4,20,1.0,21,1.0,13,1.0
5,22,1.0,19,1.0,14,1.0
6,19,1.0,34,1.0,19,1.0
7,14,1.0,14,1.0,10,1.0
8,10,1.0,25,1.0,31,1.0
9,23,1.0,15,1.0,21,1.0
10,28,1.0,54,1.0,21,1.0
11,15,1.0,37,1.0,18,1.0
12,16,1.0,16,1.0,23,1.0
13,35,1.0,8,1.0,37,1.0
14,20,1.0,41,1.0,20,1.0
15,40,1.0,33,1.0,37,1.0
16,34,1.0,19,1.0,51,1.0
17,15,1.0,10,1.0,15,1.0
18,20,1.0,16,1.0,40,1.0
19,48,1.0,20,1.0,34,1.0
20,17,1.0,25,1.0,31,1.0
21,18,1.0,13,1.0,16,1.0
22,23,1.0,37,1.0,15,1.0
23,14,1.0,20,1.0,10,1.0
24,13,1.0,15,1.0,23,1.0
25,11,1.0,49,1.0,19,1.0
26,32,1.0,89,1.0,17,1.0
27,26,1.0,20,1.0,13,1.0
28,29,1.0,14,1.0,9,1.0
29,12,1.0,21,1.0,17,1.0
30,16,1.0,31,1.0,25,1.0
31,19,1.0,14,1.0,12,1.0
32,14,1.0,75,1.0,32,1.0
33,33,1.0,12,1.0,26,1.1009087155618307
34,9,1.0,26,1.0,22,1.1764352935882194
35,27,1.0,11,1.0,15,1.1949895397031725
36,11,1.0,20,1.0,26,1.2231107881136525
37,39,1.0353743284435828,41,1.0,24,1.4560219778561037
38,23,1.1713240371477058,12,1.0,14,1.9473058311420937
39,19,1.5658863304850708,11,1.046900186264192,12,1.98997487421324
40,18,1.3535139452550904,16,1.2066482503198686,41,2.0454828280872954
41,19,1.5453155017665485,9,1.3798550648528272,15,1.9909796583591706
42,30,1.556920036482285,21,1.5974980438172686,19,1.9339079605813716
43,35,1.5556349186104046,12,1.3682105101189657,10,2.119433886678233
44,17,1.5735310610216755,19,1.594992162990151,22,2.186321110907545
45,21,1.7076299364909249,14,1.9929877069364978,12,2.558124312851117
46,18,2.0542638584174138,26,1.8611824198610947,11,2.198181066245454
47,20,1.9099738218101316,54,2.329806858947754,46,2.944825971088954
48,12,2.3366642891095846,15,2.892749557082327,12,2.952287248897031
49,13,2.5518620652378528,16,2.8788886744714532,11,3.299696955782455
50,15,2.970521839677332,10,3.005994011970084,22,3.109983922788026
51,10,3.7512664528129696,26,3.1881028841616765,10,2.9832867780352594
52,16,3.7735924528226414,13,3.087393722867234,15,2.9785902705810345
53,43,3.9934947101504967,26,3.616075220456566,15,3.378757167953921
54,33,3.6943199644860214,14,3.493994848307593,18,2.831960451701259
55,50,3.5230668458035255,19,4.640689603927417,28,2.9516097302997224
56,13,3.8423950864011887,36,4.125045454295019,17,3.436277055186325
57,14,3.988483421051164,25,4.426736947233255,13,3.679130332021414
58,15,3.6016662810427063,40,4.455558326405345,15,4.15547831181923
59,13,3.7336309405188937,15,5.2470944340653904,32,4.416333320753767
60,12,3.678586685127863,64,4.415427499121687,50,4.710413994544428
61,8,4.401817806315932,15,3.879690709322072,14,3.989486182455079
62,18,4.731173216021582,38,4.023928428786974,13,3.9683749822817904
63,9,3.9506961411882844,30,4.635946505299646,29,3.789986807364902
64,14,4.376756790135819,11,3.996498467408689,10,3.051556979641704
65,31,4.219004621945797,13,4.407266726668582,17,3.788931247726725
66,21,4.20666138404317,24,4.1660532881853545,17,3.2619012860600183
67,19,4.4506179346243595,26,4.947726750741193,13,4.255819545046523
68,14,6.476418763483411,64,5.300943312279429,14,4.211413064518844
69,20,4.520619426583043,15,4.8083261120685235,10,4.340046082704652
70,23,3.793151723830725,11,4.59608529076648,12,3.9774363602702683
71,26,3.4070515112043727,16,4.1400483088968905,15,5.080157477874087
72,16,4.363943171032363,30,4.303951672591132,52,3.9171418151504294
73,20,5.120546845796843,20,4.467213896826522,18,4.1670133189132
74,16,4.725674555023865,19,3.879175170058707,12,5.499090833947008
75,26,4.3886216514983385,12,3.6796738985948196,18,4.3317432980267885
76,9,4.824935232725927,9,3.424616766880639,10,4.4993332839433
77,14,5.282423686150137,10,3.4617914437470088,12,4.609989154000257
78,18,4.734976240700686,13,4.506883623969006,20,5.408511810100816
79,12,5.7602083295658675,12,4.782467982119692,14,4.89979591411724
80,23,5.593210169482281,66,4.728213193162931,15,4.303951672591132
81,13,7.9178279849968956,14,5.346026561849464,17,4.183300132670378
82,13,6.69507281513801,12,5.440220583763125,11,4.405905128347636
83,14,6.865566254869296,13,5.0533157431532025,12,4.419954750899606
84,23,5.384050519822414,10,5.179189125722289,15,4.1289223775702055
85,62,5.3996296169274425,29,4.892851929090027,14,3.5139721114431173
86,11,5.332916650389353,14,5.104899607240087,16,4.125045454295019
87,30,5.337789804778753,12,5.046583002388844,13,4.480624956409541
88,28,4.913654444504619,24,3.9914909495074644,20,4.5404845556394084
89,10,5.0099900199501395,43,5.42549536908843,19,3.7661651583540516
90,74,5.759166606376308,21,4.580829619184717,23,3.401764248151244
91,36,4.142945811858997,22,4.773677827419861,26,3.9668627402520498
92,19,3.7942061093198403,10,4.814976635457331,11,5.198076567346811
93,58,4.601304162952065,21,3.6807607909235287,15,4.778284210885745
94,13,5.13926064721376,14,3.7395186856064777,10,4.748052232231655
95,9,5.1213279527872455,15,5.120937414185024,26,5.1213279527872455
96,13,5.392958371802994,28,5.2234088486351515,11,4.787483681434329
97,53,4.661330282226309,9,6.928203230275509,9,3.87195041290562
98,29,4.3441915243230245,10,7.179136438319027,32,4.661759324546903
99,15,4.852628153897638,23,6.674728458896287,22,5.1427619038800545
100,9,4.328510136294011,12,5.206534355979993,32,5.507449500449368
101,10,4.473030292765745,22,5.8216836052812075,14,4.965883607174055
102,43,4.406812907306141,49,5.71244255988627,44,6.621782237434269
103,22,4.050678955434509,16,6.4124878167525585,14,5.488897885732618
104,27,3.832492661441115,11,5.917769850205397,9,5.163332257370234
105,17,4.732018596751285,16,6.156297588648554,8,5.3807062733436775
106,9,4.536959334179667,14,7.164356216716196,15,5.0970579749498635
107,15,4.418144406874904,23,7.509460699677441,9,5.246713256887592
108,17,3.451376536977674,20,7.700389600533209,9,4.747209706764596
109,36,4.017959681231258,11,7.690513636942594,32,5.102548382916129
110,11,3.3532074197699133,12,7.573110325355098,22,5.69315378327338
111,15,3.8356225048875703,24,8.108267385822941,12,5.1903757089443925
112,16,3.5575272310974655,25,7.8432136270791455,9,5.574943945906542
113,28,3.923773693780007,9,7.019971509913698,63,4.711263100273642
114,44,4.329896072655786,10,7.356085915757102,31,4.070380817564863
115,10,4.931936739253658,11,7.341389514254097,8,3.704051835490427
116,10,4.785812365732697,12,7.740284232507228,54,3.3184333653096005
117,18,4.869086156559566,15,7.953866984052474,10,4.371269838387925
118,13,4.883441409498019,42,7.137786771822201,13,4.553679830642467
119,13,4.234619227274159,30,6.245958693427295,12,4.261924447946022
120,11,4.01447381359002,16,7.586567076089158,11,4.213786895418419
121,12,4.819958506045462,11,6.447014813074342,10,4.743416490252569
122,13,5.058458263146984,9,5.626011020252271,10,4.252998941923217
123,12,5.004797698209189,81,5.47759071125253,11,4.162691437039262
124,8,4.873602363755172,30,4.380410939626555,9,4.373556904854446
125,65,4.538281613121866,25,5.015974481593781,58,5.13069196112961
126,22,4.440720662234903,20,4.603042472104727,34,5.2493809158795095
127,24,4.302557379047954,56,5.727128425310541,20,5.221877057151001
128,17,4.882212613149902,70,5.1811195701315365,69,5.345652439132197
129,17,3.2,11,5.447568264831566,10,4.305345514589973
130,24,4.211413064518844,10,5.473572873361603,10,4.125530268947253
131,10,3.9324292746341922,8,5.094703131684907,12,3.624362012823774
132,114,3.7159117319979496,9,4.717626521885767,11,4.792494131451806
133,78,4.643705417013444,12,5.256995339545204,11,4.386342439892261
134,34,4.9457052075512955,22,5.1776442519740575,10,3.5406214143847685
135,10,5.208838642154315,64,4.6134585724811705,16,3.540056496724311
136,10,4.777447016974652,27,3.939543120718442,24,4.969507017803678
137,24,5.8354091544638065,10,3.7952602018833965,11,5.307353389402293
138,9,6.010324450476863,8,4.91039713261565,8,4.228474902373195
139,20,5.5418408493929165,12,5.191916794402622,13,4.4208596449107045
140,10,4.682307123630401,11,5.372522684921861,9,4.888353506038613
141,33,5.864810312363052,9,7.0854781066629515,10,4.329896072655786
142,49,6.176406722358883,137,6.427752328769365,9,5.3362908466461985
143,116,5.201922721455981,9,5.256614880319844,19,4.4389187872724145
144,25,5.013581554138717,11,5.493996723697603,11,4.34234959440163
145,11,4.1390820238308885,9,5.3911037830856126,12,4.319259195741788
