,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
179,42,6.340662425961502,9,6.17932035097712,32,4.831148931672465
180,9,6.367102951892642,43,5.890670590009257,9,4.011483516107226
181,10,6.611202613745853,44,10.541916334329352,97,4.599130352577539
182,156,7.70817747590181,57,8.158676363234418,96,5.7650672155665275
183,9,8.394998511018331,10,7.6850504227363405,78,6.499846152025446
184,8,9.484724561103501,9,6.925604666742103,10,5.745258914966322
185,16,10.524827789565014,27,6.144916598294887,16,5.793099343184096
186,55,9.733858433324372,10,7.680624974570754,8,6.324239084664653
187,104,8.661408661412992,13,7.418625209565449,109,5.578530272392541
188,9,8.835609769563161,17,7.621548399111561,8,5.181891546530089
189,73,9.366963221877194,58,7.440161288574328,9,5.385907537267976
190,10,10.273071595194885,18,7.734339015067803,11,4.919349550499537
191,26,7.486521221502014,200,7.771228989033846,71,4.983573015417753
192,58,7.801538309846334,9,7.154858489166645,9,4.2057104037249164
193,10,7.0919672870085915,19,6.471166819052033,25,4.701489125798336
194,39,7.478235085900951,59,10.452750834110608,143,5.864128238706926
195,27,7.365052613525582,8,6.328032869699714,9,4.700638254535229
196,9,7.2420991432042685,9,5.685771715431424,11,5.140817055682881
197,26,5.953486373546176,51,4.716778561688051,22,4.700212761141776
198,10,5.639503524247503,48,6.017308368365377,9,5.158682002217233
199,10,7.506264050777857,15,5.3899907235541695,10,5.727128425310541
200,113,6.097212477845922,9,5.547251571724505,9,5.065570056765576
201,8,7.977468270071652,9,7.001999714367318,10,5.16952609046516
202,10,9.566817652699354,9,6.342554690343632,10,4.8715500613254505
203,25,7.465654693327304,10,6.496152707564686,62,4.813314866077223
204,81,6.485368146836385,10,7.33839219447966,9,4.662617290749907
205,11,5.699473659909308,17,7.039602261491766,10,5.237938525794284
206,21,6.565059024867941,9,6.807642763835364,200,5.113120378007934
207,23,5.2873433782950015,9,6.715355537869905,10,5.470283356463356
208,10,7.1693793315739685,8,5.704734875522262,9,4.8340459244818925
209,8,7.084348946798146,10,5.792408825350641,110,4.167973128512227
210,42,6.192576200580821,128,5.347148772944325,19,3.8755644750152203
211,16,6.340977842572863,31,6.26258732474047,50,3.7884033576165037
212,9,6.959310310655791,9,7.680104165960251,9,4.764871456818117
213,50,6.780855403265874,12,7.507329751649384,34,4.929908721264522
214,119,6.987131027825369,86,6.916646586316233,8,3.6529440181858797
215,9,6.794409466612974,84,5.567405140637781,14,4.584321105681843
216,9,8.761734988003232,15,5.770268624596259,144,4.934369260604642
217,8,7.366410251947689,34,5.93902348875638,185,5.050148512667722
218,26,9.033936019255394,16,5.853545933876321,30,4.809157930448947
219,30,9.638672107712763,75,5.066359639820292,80,5.000799936010238
220,129,6.026275798534282,8,5.751521537819362,10,5.493996723697603
