,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729,score_4027,td_err_4027,score_10069,td_err_10069
38,16,1.008877263760728,27,1.0088772637607277,18,1.0089433416533689,17,1.0093397181656267,18,1.0090754844575966
39,22,1.0088772637607277,31,1.0094057657849989,22,1.008811181539935,11,1.0092076099594174,18,1.0090094152187083
40,31,1.0090754844575966,19,1.0090754844575966,56,1.009141549370883,26,1.0090094152187083,12,1.009141549370883
41,15,1.0093397181656267,47,1.0093397181656267,23,1.0092736662240491,20,1.0092736662240491,16,1.0092736662240491
42,21,1.0088772637607277,12,1.0092076099594174,12,1.0088772637607277,15,1.0090094152187083,13,1.008612908900139
43,42,1.00874509499014,17,1.0092736662240491,54,1.0093397181656267,20,1.0092076099594174,13,1.009141549370883
44,22,1.009273666224049,35,1.0093397181656265,22,1.0096699130573978,27,1.0094057657849989,23,1.008877263760728
45,21,1.0089433416533689,20,1.0094057657849989,15,1.0088111815399352,20,1.0090094152187083,17,1.0092076099594174
46,14,1.0089433416533689,19,1.0093397181656267,10,1.0090754844575966,17,1.0092076099594176,17,1.0093397181656267
47,31,1.0088111815399352,19,1.0090754844575966,33,1.0092076099594176,10,1.0092736662240491,26,1.009141549370883
48,37,1.0089433416533689,13,1.0089433416533689,19,1.0090094152187083,19,1.008877263760728,15,1.0090754844575966
49,18,1.008877263760728,18,1.009141549370883,13,1.0094057657849989,10,1.0088111815399352,24,1.0090094152187083
50,29,1.0090094152187083,14,1.009141549370883,25,1.0094057657849989,24,1.0092076099594174,36,1.0090754844575966
51,12,1.0090754844575966,33,1.0092736662240491,19,1.008811181539935,18,1.0090094152187083,51,1.0090094152187083
52,12,1.0090754844575966,18,1.0092076099594174,24,1.0092076099594174,17,1.0089433416533689,23,1.009141549370883
53,10,1.009141549370883,17,1.0090094152187083,13,1.0090094152187083,16,1.0094057657849989,17,1.0090754844575966
54,24,1.0089433416533689,17,1.009141549370883,45,1.009141549370883,9,1.009141549370883,15,1.0092736662240491
