,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,12,0.0,87,0.0,34,0.0
1,16,0.0,15,0.0,25,0.0
2,16,0.0,13,0.0,18,0.0
3,8,0.0,16,0.0,22,0.0
4,14,0.0,19,0.0,35,0.0
5,11,0.0,17,0.0,16,0.0
6,13,0.0,16,0.0,42,0.0
7,15,0.0,19,0.0,25,0.0
8,17,0.0,13,0.0,21,0.0
9,14,0.0,24,0.0,15,0.0
10,13,0.0,34,0.0,12,0.0
11,31,0.0,48,1.0,12,0.0
12,38,0.0,16,1.0,17,0.0
13,14,0.0,14,1.0,20,1.0
14,18,0.0,37,1.0,24,1.0
15,30,0.0,19,1.0,15,1.0
16,22,1.0,31,1.0,30,1.0
17,25,1.0,52,1.3461123875813639,14,1.0
18,29,1.0,17,1.4304121923417736,32,1.0639829321939334
19,29,1.0,66,1.7927935742856733,16,1.4146016824534036
20,21,1.0301562599916578,41,2.5791600183005317,18,1.53579759083025
21,9,1.129135315185917,11,2.94655161163011,15,1.5789393401901162
22,14,1.2126597544241335,18,3.416657758687575,8,1.5729397191246715
23,16,1.43256519572409,18,3.4686733371708556,15,1.9825771510839119
24,17,1.736309419429613,48,4.332950126645817,39,2.5851258538028663
25,15,1.8347656417101341,21,6.557101383995827,19,3.767841673956059
26,23,2.6933917056380787,20,6.66110597423581,14,4.208850237297593
27,38,3.4634077322775614,14,7.586792260237525,67,5.943241270552627
28,16,3.044438207617294,10,8.118060773362071,16,6.484292911335824
29,18,5.120549001816113,18,9.041475658320383,18,7.229822979852273
30,27,7.103390491870766,13,8.281447622245762,53,8.31650312090364
31,19,6.797992656659758,13,8.438169024142619,34,9.676478293263516
32,20,8.827523186035819,13,9.755705251800098,11,10.811395188411161
33,12,9.247669751888852,23,7.300111232029277,22,10.32062750030249
34,9,10.977021628839037,34,7.771993504886632,12,8.394495282028576
35,16,11.040223497737717,24,9.52767613219509,24,11.27597683573357
36,16,10.841960029441172,11,8.953571291948258,20,9.683317348925419
37,19,11.00813013731215,37,7.854778876582077,28,7.417096488518941
38,12,9.976548966451276,27,8.819500357730023,9,9.180941886320815
39,22,7.787601982638814,12,10.570472958198229,58,11.15467661566215
40,16,8.031936344369269,14,10.87127641447866,16,8.415002279262913
41,21,8.751815062031419,14,6.666675993326809,21,7.030423907560625
42,12,8.664179527225876,28,6.837811158550666,11,7.044466265090636
43,13,7.979866846006893,17,8.968888261094571,15,8.7688697196389
44,12,8.103526086834052,40,7.903845524806264,29,8.721984113720914
45,52,11.070303750123571,19,7.401296156755248,15,7.89939220953106
46,23,12.468194839671058,20,7.197445869195544,18,9.447203590481154
47,66,11.68126991726499,22,7.899646655389088,17,10.260462734204536
48,13,9.91321884354421,70,8.136136950666453,13,10.813996197521062
49,16,8.78657452253152,13,8.045838268322326,21,11.879647711948364
50,9,11.752849819511862,10,12.412065800663482,17,10.657216439577455
51,39,10.721674160316569,11,8.616023221881427,14,9.478645059289857
52,14,8.867996283264896,18,8.108328044671106,23,8.20967858079718
53,18,10.088336790571576,21,10.010097629893528,11,8.608182479478465
54,14,8.662680435061658,15,8.445107734067102,15,9.742894206548689
55,14,6.809572485846671,13,8.577891405234737,28,9.520558067676493
56,13,7.786706487341101,9,8.71841659936023,30,11.253435699376436
57,10,8.11227090277439,9,9.670360522751983,42,9.747796961365168
58,16,7.473597398843478,11,9.224926466915605,18,10.496363072988663
59,9,9.841340876120489,13,9.916241933313245,16,12.683162501521455
60,40,8.158694248468931,15,7.59988002010558,12,11.330028744888516
61,13,9.264410992610378,10,6.958729665678931,10,8.252187094340506
62,13,9.30144568548352,16,7.163812203010349,11,7.791203573261322
63,25,8.502613245349925,34,7.867009332649859,16,7.882365066399805
64,11,9.30912168574458,12,10.296388057955081,16,7.861866363656914
65,14,10.076429558132185,44,8.524056180011955,19,8.01638169749919
66,17,8.782590178301616,13,8.060107244944078,10,9.842934367352045
67,13,11.038350289785154,12,6.342418327420543,11,10.89265884896796
68,16,9.71334293845327,32,10.326689630273586,16,10.263476502628142
69,31,9.00249171729694,14,10.188136308471732,12,9.370794100821978
70,11,9.20515300904879,12,10.036113383177772,19,8.533834205092106
71,41,9.09187340870956,10,8.726038514698407,38,10.146836180800397
72,9,8.709790509535805,15,8.215055310830232,19,7.854299143781067
73,48,8.56950790652532,10,10.13472954153193,15,8.801531112255415
74,89,8.528131771965066,14,11.905322110720062,32,10.053756408427647
75,29,7.981103332246738,14,8.651110199275003,28,8.946584188392796
76,8,8.396610411350522,30,8.615368129105105,12,8.349202079240865
77,23,7.572804267904987,21,7.411038890735901,12,9.011573989043201
78,11,9.87532337090791,10,6.64046556199187,11,8.56276327361676
79,9,9.08997313087338,16,7.775922170392397,32,10.659544823302728
80,13,7.2935861028714815,12,8.678317505138885,10,9.443192045066118
81,13,9.00226248895243,11,9.787548334491126,35,7.101423057387864
82,15,10.114950431910183,11,8.957452655749847,10,9.510168006928163
83,19,8.951293162443067,9,8.938259257819723,9,9.513820044545724
84,12,8.08640314602234,9,10.722463507981736,39,9.31650312939356
85,11,7.9498611006733935,9,7.573204869802479,12,9.725659438824701
86,20,9.209463219971074,36,8.051490843315912,26,10.045447812815514
87,19,10.709783923123753,9,10.678008548413885,24,9.633112170010271
88,11,8.517475043696928,78,9.77871867270963,14,8.194657557213723
89,27,8.06322019046981,12,8.306382153501007,25,8.375754418558367
90,14,9.710852815278379,10,10.76512730626071,12,8.646080277212327
91,9,8.70044249909164,9,11.931957874548502,14,9.63028906731257
92,13,7.73096656311486,10,9.8704698408941,11,8.592393445367827
