14
24
10
13
17
12
24
20
23
13
21
21
29
19
15
15
30
12
12
25
35
14
13
20
12
19
13
24
24
20
12
28
10
24
13
15
20
13
17
19
20
10
34
21
23
21
19
14
10
14
56
46
18
11
23
31
44
15
53
47
15
46
109
15
27
13
11
9
9
11
10
12
10
11
14
11
10
11
11
11
9
11
10
9
8
10
9
10
12
10
10
10
11
10
13
9
11
12
9
9
11
9
10
10
9
10
10
10
11
10
10
11
8
9
9
9
9
12
9
10
11
11
10
10
10
11
10
9
11
11
11
9
10
9
10
9
9
9
10
11
12
11
11
8
10
12
9
13
12
11
