,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,20,1.0,48,1.0,34,1.0
1,28,1.0,33,1.0,34,1.0
2,31,1.0,11,1.0,17,1.0
3,16,1.0,25,1.0,38,1.0
4,14,1.0,15,1.0,12,1.0
5,13,1.0,38,1.0,14,1.0
6,40,1.0,25,1.0,10,1.0
7,21,1.0,16,1.0,37,1.0
8,20,1.0,14,1.0,35,1.0
9,17,1.0,18,1.0,20,1.0
10,12,1.0,11,1.0,18,1.0
11,16,1.0,16,1.0,18,1.0
12,34,1.0,14,1.0,17,1.0
13,17,1.0,11,1.0,17,1.0
14,15,1.0,13,1.0,14,1.0
15,39,1.0,30,1.0,16,1.0
16,17,1.0,40,1.0,19,1.0
17,24,1.0,26,1.0,30,1.0
18,33,1.0,23,1.0,24,1.0
19,36,1.0,20,1.0,14,1.0
20,10,1.0,27,1.0,22,1.0
21,27,1.0,15,1.0,27,1.0
22,15,1.0,12,1.0,15,1.0
23,15,1.0,36,1.0,23,1.0
24,41,1.0,12,1.0,33,1.0
25,14,1.0,26,1.0,31,1.0
26,16,1.0,19,1.0,18,1.0
27,22,1.0,43,1.0,12,1.0
28,10,1.0,48,1.0,15,1.0
29,30,1.0,13,1.0,22,1.0
30,10,1.0,17,1.0,14,1.0
31,15,1.0,58,1.0,39,1.0
32,27,1.0,20,1.0,15,1.0
33,11,1.0,15,1.0,88,1.0
34,27,1.0,10,1.0,27,1.0
35,40,1.0,21,1.0,27,1.0
36,10,1.0,24,1.0,21,1.0
37,20,1.0,15,1.0,21,1.0
38,16,1.0,25,1.0,15,1.0
39,36,1.0,21,1.0,29,1.0
40,17,1.0,17,1.0,30,1.0
41,47,1.0,30,1.0,27,1.0
42,20,1.0,17,1.0,14,1.0
43,23,1.0,15,1.0,15,1.0
44,15,1.0,27,1.0,95,1.0
45,10,1.0,29,1.0,14,1.0
46,34,1.0,14,1.0,14,1.0
47,15,1.0,20,1.0,17,1.0
48,40,1.0,51,1.0,17,1.0
49,46,1.0,20,1.0,30,1.0
50,12,1.0,13,1.0,32,1.0
51,10,1.0,22,1.0,12,1.0
52,18,1.0,27,1.0,22,1.0
53,33,1.0,11,1.0,20,1.0
54,12,1.0,11,1.0,27,1.0
55,13,1.0,13,1.0,9,1.0
56,15,1.0,14,1.0008844109086723,40,1.0
57,24,1.0,17,1.0357977466667903,19,1.0
58,15,1.0,33,1.0333882948824222,22,1.0
59,14,1.0087331044433905,17,1.0312866623786037,11,1.0
60,20,1.0498458648773161,25,1.0377422762902164,19,1.0
61,34,1.0369711047083232,29,1.0465503179494047,13,1.0
62,14,1.0255036830748099,36,1.033947153388412,27,1.0
63,17,1.0262086532474766,21,1.0535184725480613,13,1.0206226119384187
64,15,1.025893651408371,13,1.041081151495886,18,1.024790382468532
65,23,1.030898734115044,10,1.0470134631417114,28,1.0417678628178162
66,16,1.1032276990721364,12,1.0658257549899983,14,1.1564793245017397
67,17,1.1536494718934345,10,1.0557365428931593,15,1.0783486115352494
68,13,1.0956982175763543,9,1.0936314150571937,9,1.095115442316471
69,9,1.0598041611543143,14,1.0811996855345456,23,1.101050169610813
70,19,1.094462204007064,10,1.09525565965212,28,1.1256861018951954
71,45,1.086199000183668,30,1.1078286726746154,17,1.1425256355986066
72,30,1.0993240559543853,10,1.1522090869282362,21,1.1810635596783097
73,19,1.121078810788965,8,1.2442614259069513,17,1.1554304669689128
74,24,1.1538870967300052,20,1.3385723678606247,19,1.1570728844804894
75,40,1.1915595780320847,14,1.2406878398694814,13,1.2107121590204668
76,19,1.201123505722871,14,1.2495815715670586,11,1.2668188126168636
77,36,1.2156107370371487,11,1.292418139767467,22,1.1753437267454998
78,17,1.2485465309711128,11,1.2013724867833455,13,1.1616796477514788
79,26,1.1683517227273643,37,1.272015859964018,13,1.1805879653799627
80,33,1.467741466335267,10,1.2550819272063478,17,1.1641357412260822
81,18,1.5225152465574854,9,1.4123942579888946,31,1.143684752018667
82,17,1.6623833865868607,10,1.3763554497294657,17,1.1905011062573607
83,18,1.385731564192719,15,1.4593966863056802,23,1.155772771785181
84,12,1.3008368321968746,19,1.6095747525355881,20,1.364916082402138
85,20,1.2395467865312708,9,1.568719241929543,12,1.270655555215496
86,27,1.2702416730685542,49,1.5135889283421704,38,1.3332102264834305
87,23,1.3375121188236014,13,1.5756243460926846,12,1.4060325515435266
88,12,1.4706013803883091,12,1.5656087493368194,10,1.465273832428601
89,21,1.4592192816708531,24,1.5932587034126002,12,1.4825073841300085
90,33,1.5141723257278215,52,1.6501552048216557,10,1.4673374226809595
91,12,1.595804274966075,14,1.483826543771205,16,1.5608657149159246
92,42,1.6114525670959103,17,1.5471054947869587,23,1.5937768702048603
93,53,1.4998677715052084,49,1.5346995797223637,12,1.53845174379959
94,24,1.6232937934951885,28,1.7048593197094006,17,1.5530364091031479
95,13,1.8493324071134427,15,1.9244374887223539,13,1.5013727731646127
96,48,1.8803438483426376,22,2.0693700036484537,13,1.8665983906561152
97,18,1.7034840709557575,15,1.9998248643318746,14,1.9229389392281806
98,35,1.6788853564195503,12,1.9605195862321807,16,1.6685415715528336
99,11,1.9506998662018717,11,1.8411961774889714,26,1.6761148516733568
100,15,2.283841057516919,10,2.096281359932392,10,1.8499242265563203
101,16,2.7315058293915464,16,2.2644801319508194,10,1.8870562259773818
102,12,2.884644405815039,12,2.169254282005685,13,2.019952578651291
103,13,2.751546836235938,12,2.455918343919439,11,1.9788721888995255
104,22,3.0224668997360418,14,2.486735513881603,20,1.9063980266460623
105,11,2.8623600388490615,11,2.6365099438462205,21,2.100368748577259
106,15,2.8412189447488907,12,2.505434159581928,12,2.1271058318757907
107,13,2.729386472451272,15,2.8910636457885186,19,2.245980573379921
108,11,2.4542491593153293,10,2.9840281319049256,16,2.2667452728526865
109,24,2.7211119300756446,14,3.026593588838779,11,2.2585825546125164
110,15,2.2719072806785054,11,2.683043685816539,133,2.3120796828829233
111,12,2.662810336467845,15,2.48568451658693,10,2.2211324363936518
112,9,2.9232772102556406,11,2.4049597410351797,9,2.287807727060996
113,14,2.643981119448473,9,2.790496429669818,13,2.3258608840599218
114,9,2.852969184551421,13,2.815410517136,13,2.458909361485291
115,11,2.870418021125146,9,3.032377533223724,22,2.413705912492241
116,15,2.7542571107287714,8,2.8461599568541467,11,2.2728747805367546
117,12,2.895024529084339,12,2.8313918400673543,42,2.205638060970113
118,12,3.3899171535599506,11,2.970421520256006,12,2.5909381096429147
119,12,2.7190798325904297,11,2.739999875182479,10,2.147980822074536
120,9,2.958760963646776,25,2.716639013192588,31,2.514871615808648
121,13,2.739688087355931,13,3.282911194047137,11,2.3680168293320887
122,12,2.6805438090059264,11,3.2016693327075485,9,2.2984136685984096
123,13,2.9090084255635977,9,2.99480437357768,12,2.2584818113059932
124,10,2.781384571755585,10,2.9298604321707886,9,2.297613171967814
125,10,2.7588603610911515,8,2.484276615838099,27,2.213760475751611
126,34,2.643278281225796,10,2.6752249602603517,26,2.092852617840062
127,8,2.4183252221320437,10,3.121017642372436,11,1.9778958314329904
