,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,18,1.0,14,1.0,23,1.0
1,18,1.0,51,1.0,17,1.0
2,13,1.0,13,1.0,29,1.0
3,14,1.0,42,1.0,27,1.0
4,25,1.0,22,1.0,18,1.0
5,31,1.0,14,1.0,12,1.0
6,40,1.0,14,1.0,17,1.006258849402081
7,12,1.0,17,1.0,55,1.0048204217669943
8,25,1.0,16,1.0,23,1.0057005936162113
9,23,1.0384466803837356,12,1.0,19,1.0135040582059847
10,19,1.0684495308623614,35,1.0287842008895745,35,1.0127902448187383
11,19,1.0450127118844057,26,1.064908076784095,12,1.0910313524367665
12,48,1.0771639726615443,21,1.0472411202774652,12,1.2442032695665126
13,18,1.1922884181270905,11,1.0741176937375159,29,1.5319023872296824
14,39,1.1916307616036101,15,1.1888372420142297,17,1.5869056619723807
15,14,1.273948834137384,48,1.241016670315109,17,1.2152654393176825
16,14,1.6578473982848962,38,1.306505413689511,25,1.4586519379207639
17,14,1.8693820615379833,29,1.3601142643175241,24,1.7785034056756819
18,15,1.9896867753493261,23,1.4168004658384328,20,1.7003193782345716
19,13,1.827399780015309,20,1.4524671080613152,17,1.6663023207089402
20,23,2.171171282050313,11,2.1329189445452448,23,1.8843428265578428
21,17,2.547847765467945,72,2.093825672781762,13,2.3274604795785465
22,20,2.802128687266165,59,2.823083638151729,15,2.307996230499521
23,17,3.3626795357274233,13,2.6435136965788546,14,2.31401855740182
24,21,3.5563786918718314,21,2.6060384333313276,16,2.776532001616405
25,11,3.932095310645458,23,2.662244145077607,57,2.8051055281397166
26,12,3.771528332652428,26,3.0970792970151733,14,3.215106637733809
27,39,4.324537499432743,12,3.5740910094735976,20,3.3043773101750955
28,25,4.535481776393771,26,3.3378842220784106,15,3.919728669691309
29,14,3.954271771135616,11,3.488198596410474,18,3.8501708014060885
30,16,3.8533268950349906,30,3.636508999576379,17,3.736920815858961
31,20,3.812528315960421,11,3.7651838828933704,15,4.397532956556437
32,18,3.4564965673351975,13,4.517531100944409,21,4.957408945406864
33,24,4.069186598818,20,4.523938490740121,47,4.385459123056559
34,14,4.148441128424025,34,4.94649476659988,32,4.448011504931164
35,16,4.914808143966558,23,3.9392399931966575,70,5.365988162118884
36,33,5.636800982472239,41,4.240704777274645,21,5.570167294076543
37,46,5.023328369517565,19,4.100983595187866,11,4.456944751732962
38,24,4.349173218440488,15,4.290202068434539,19,4.731786654108572
39,12,4.126470951309363,17,3.865182664247577,20,6.016442365052623
40,21,3.7060954823101904,12,3.553529487143733,35,4.823734250557342
41,21,3.2077216069977146,11,4.02187457238537,13,4.964441417924075
42,41,3.791764260604818,28,4.1509771996482945,12,3.9850062002461177
43,18,3.3225520047096326,18,4.136102032107042,19,5.143908166754145
44,36,3.3259923060644625,20,3.876672124903008,16,5.403487740709698
45,20,3.5449016798777366,18,3.739655775068074,16,4.113367250319378
46,32,3.2798589987985767,18,4.238934100454971,9,3.564673007724552
47,17,3.197216155970691,14,3.762960750260359,17,3.8679467643699548
48,12,3.955650680229487,19,5.438315691461833,35,4.6463416038857925
49,8,4.4515481055471025,36,5.044551890108774,10,4.169925289018977
50,12,4.0898081920794285,18,6.229564744025059,11,3.426266622433228
51,15,4.285794973164255,14,5.6441783249645825,10,3.8544582426068654
52,24,4.1706151997037555,14,5.349407240059407,11,4.299008315879373
53,13,3.830417574103377,16,4.3151210217095874,10,4.219699904021612
54,14,4.991517175368627,32,4.245937487057482,10,3.846708021152633
55,32,5.440775782184008,18,3.615569749845797,34,3.490225640843297
56,42,5.190976416051223,44,3.6858125025562543,14,3.5900567689104865
57,12,5.365792926679149,16,3.3898784939876534,21,3.279613244271342
58,16,4.327557855881305,30,4.198421909717984,20,3.510472820005875
59,10,3.7210001967213064,34,4.544562858625679,13,3.683916760188807
60,13,3.6176103228512604,15,4.326493263602753,31,4.465787125244552
61,17,3.050686942313157,14,3.9149206679063115,14,4.264207532473063
62,11,2.951338440775642,18,3.390452650015924,10,3.08177026463687
63,22,3.372302253950556,24,4.646674519696855,17,3.506997187908767
64,15,3.055503286857993,12,4.455779714034347,18,3.8685809000200577
65,18,2.8539705674726217,15,4.177828279860243,9,3.524127538554756
66,16,3.427074453816257,18,4.237867639745253,13,3.007624056959247
67,28,3.6754979047742635,17,4.747552683225326,13,3.6695970917799676
68,10,3.1401464596416515,13,5.163758124854416,26,3.5815269458709933
69,12,3.0642493736639644,10,4.658817776646775,23,4.256180826515715
70,11,3.8106086857613706,29,4.362660870615547,12,3.519123122029123
71,14,3.966159664461329,9,4.516918030250272,16,4.12830554295585
72,12,3.6846471570558834,12,4.445235779573453,9,4.128973589162324
73,17,3.666114745067317,13,4.832998448582413,15,3.7164848155212473
74,11,3.2164937239173965,11,4.714120440124542,14,5.1102623376887415
75,13,3.241991481173262,10,5.50473549373628,9,3.9180897559907937
76,13,3.5366112361977247,34,4.967502010467635,15,3.852760574964398
77,9,3.657386843088929,18,4.222917859016441,11,3.4967071836229016
78,46,4.46855980065166,11,4.671941470095703,73,3.165273579329282
79,13,5.082242447975107,12,4.080341831758707,13,3.3663115797560987
80,12,4.609014331502995,15,4.250785678906901,33,3.3118403137832595
81,10,4.319200094461937,32,4.059204738862034,15,3.4509419050456356
82,29,4.240807060454413,10,3.787190482138441,14,5.1916708701534615
83,12,3.30823850953948,17,4.185859351674397,16,4.8314173055119145
