,score_2,td_err_2,score_131,td_err_131,score_1729,td_err_1729
0,31,1.0,14,1.0,29,1.0
1,15,1.0,32,1.0,38,1.0
2,24,1.0,13,1.0,13,1.0
3,13,1.0,25,1.0,30,1.0
4,12,1.0,41,1.0,11,1.0
5,16,1.0,20,1.0,22,1.0
6,11,1.0,15,1.0,13,1.0
7,13,1.0,14,1.0,17,1.0
8,41,1.0,33,1.0,14,1.0
9,20,1.012311442195533,20,1.027184388510651,27,1.0
10,14,1.0551469357392838,51,1.084657558863626,23,1.0028200735924666
11,14,1.117870278699635,21,1.273980389174025,15,1.0350406620031893
12,14,1.2313029261721098,20,1.254418735510595,16,1.1007565852630636
13,10,1.213075608525701,12,1.22009236207756,12,1.1378766558814712
14,16,1.2558379226635896,9,1.4399239577144343,18,1.1540170380024724
15,32,1.339310651044036,13,1.4313072053196687,16,1.1917258913021902
16,62,1.3915965679750724,15,1.4606007599614619,51,1.3861773753744504
17,15,1.4231710972332174,20,1.5239707136293663,21,1.5351052719602
18,56,1.4414907089537552,23,1.9105063862756386,13,1.863133181498306
19,28,1.6748806584351017,10,1.878330358589777,14,1.8918892314297897
20,17,1.8586750937159513,48,1.861539718620046,68,2.272889283709173
21,15,1.9083073316423642,14,2.311698007958652,36,2.415245831794354
22,64,1.914074225311025,27,2.274944968125603,17,2.4647811837970526
23,21,2.1377164348902786,19,2.8996272374220795,15,2.965022051182757
24,16,2.498390236132058,15,3.382784232551642,14,3.0675331457051933
25,11,2.7939282868391593,11,3.4801898505685003,18,3.0785220499453954
26,45,3.282406774304489,34,3.398331366420879,10,3.2366565477356413
27,31,3.1762826335198824,13,4.854745116275415,12,2.897136497302121
28,24,4.159722164760527,12,3.6430236952290063,27,4.189559390675826
29,13,4.083197551919329,31,3.815390620106937,32,3.812881529761973
30,11,4.654566585193513,15,3.8851632990133114,14,3.6279150910681475
31,14,3.6018257459238647,19,3.6801838448642754,20,4.376309596452244
32,13,4.298788748938472,12,4.415967530224831,11,4.127029226453334
33,12,4.217084573968134,14,4.631257763502266,20,3.8532869381866703
34,17,4.466989960140944,20,4.724480629656555,23,3.9700710472232115
35,15,4.312822133128145,12,5.297391830703106,20,3.843600147257776
36,33,4.521682645653055,54,6.105946607038093,11,3.8024150504646386
37,29,4.200411607449918,15,5.402872373099332,34,3.626142847158672
38,16,4.601389236306791,37,4.710672249265491,39,3.156895390728049
39,33,4.046914908420981,13,5.032306455692062,20,3.85899646281258
40,20,4.388406587817497,50,4.966460221928693,23,4.2318732424305905
41,24,4.4348880454866055,25,4.794037792508524,15,3.328355971346815
42,14,4.65273023761318,21,6.025145852508468,39,3.3685575708305775
43,12,4.753859421985467,12,6.090717252672299,13,3.642976355674025
44,9,3.906690513977272,23,5.017094028219922,24,3.384932361510345
45,14,3.982478502139089,12,5.426733111550631,22,3.5216474514067984
46,20,4.199843081830558,15,5.815938199465329,30,3.4208543079178337
47,25,4.040369701896102,25,5.650589173528721,39,3.006304673847945
48,27,4.077998128493931,12,4.228376896162404,12,3.331816341276932
49,16,4.003858603397478,19,3.6601678327639573,16,3.5612682212942057
50,14,3.8347136821410794,33,2.940137938260721,16,4.224877751604182
51,24,4.139971417775731,23,3.0805554564071724,26,4.543114580989566
52,27,4.499606820601106,56,3.5932405129631944,11,4.388246367741902
53,20,4.615131311674674,13,3.6545896574034136,11,4.697285092902069
54,12,4.887050879211307,22,4.1725176706636,24,4.496012084058493
55,11,5.884310008488676,15,4.4587107163394215,14,4.0216895544037214
56,20,4.7562559216257485,15,4.457189718196882,12,4.770734602972587
57,11,4.17613991192824,12,4.219797361485501,17,4.8024795887124805
58,11,3.8870037077419934,17,4.093798518735381,22,4.515243030446977
59,34,3.7394178776916602,17,3.564766270037911,12,3.587945289437953
60,10,3.6223190991407703,13,3.879322755842829,16,4.5878965602986295
61,12,4.687538304910158,12,3.9928994612937605,29,5.05095688676908
62,16,4.2582166060453055,17,3.3051079002053783,10,5.220972666084357
63,17,3.4184539370891045,9,3.704703659943667,14,3.930886905012659
64,21,3.5622952915220267,15,4.579267594277495,13,3.8550825008033227
65,19,4.16624177742963,21,4.053488323407383,11,4.032482828729714
66,22,4.4103166652747285,41,4.134292778214914,11,3.77481280012665
67,27,4.314790288299073,10,4.312480969465256,14,3.8121644188046244
68,12,4.064502976748818,23,3.0864535771658708,25,4.446498057572948
69,15,4.139478012503509,16,3.731579439861893,26,4.7202170373829215
70,13,4.054798892177021,11,5.0895008415364265,25,4.11478624280776
71,19,4.369595397287946,16,4.100766561510177,14,3.425710321086709
72,10,4.4760668404303345,14,3.8881993873771443,19,4.1945496111024845
73,20,3.8733273809478073,10,3.812817531957174,24,4.560314494856687
74,15,3.253552021406758,10,4.2180356347475305,20,3.916053109445785
75,10,4.3660020806225,21,3.6893386925030347,13,4.402413996888525
76,15,4.06482984490126,13,3.6565659091557476,27,3.5758076581382285
77,18,4.518629952540924,12,4.454072065425076,26,4.518716069858782
78,32,3.982243199002291,13,4.129753472545304,13,3.444910143385456
79,74,3.9819397373641907,25,4.093015123842081,17,3.161723498979631
80,21,3.8783660631766055,9,3.736608296838191,11,3.2765772391323233
81,18,4.535129440710596,9,4.194509550352699,12,3.262913214904742
82,11,3.915918835216072,10,4.616606979156878,14,3.443336983799291
83,14,3.210193269571165,11,3.483030491396824,10,3.6711149053114647
84,16,3.685389844236292,17,3.822481580858173,17,3.090940046005422
85,21,3.4853434826427083,19,4.922129192128138,10,3.085859595639439
86,93,3.6028198311877877,10,4.0489650593701105,15,3.5693801030431045
87,35,2.8712304721146995,13,3.963631611035516,17,4.315971682020168
88,9,3.0587407238927593,12,4.035723459802467,15,4.634907022152656
89,39,3.057481923413448,21,4.211127893094676,26,4.0433606339281685
90,11,3.953830735881343,11,3.314349192828058,18,3.723433656183497
91,8,4.210426766492917,10,4.004371329434871,22,3.816500139132711
92,10,3.5380742971283126,12,3.450748176845132,30,3.482513732349092
93,11,3.1974903709002787,15,3.718270219335867,16,3.2883100845267013
94,21,3.4070727670538528,20,3.27532189013538,15,3.758026527314569
95,9,3.50841003703957,11,2.8535716342857067,10,3.5703710619486038
96,23,3.3600752604666457,32,3.064616947026169,11,3.2222387105861667
97,12,2.9258759495234927,10,3.315076372574243,13,3.525230202412319
98,19,3.9027162284747274,10,3.583508378112154,13,3.263137066689047
99,10,3.612916772913542,20,2.9632120376375366,10,3.637014378855272
100,10,3.6570719243679086,10,3.193322809238052,9,4.013971889786973
101,14,2.9567521573510347,11,3.7040586161668667,19,4.2924953712263925
102,11,2.987165797875973,20,3.133227062949636,13,3.6446126894362862
103,9,2.88968061003288,17,3.621740188362495,10,3.6084746938284047
104,14,3.3401849529629346,10,3.837169734061812,9,3.833266834959445
105,23,4.44868106116858,10,4.406837011735288,9,3.828870412536835
106,12,3.2579511457356136,10,3.104627298082654,21,4.1323960565270115
107,11,4.300579182854328,10,4.2456235207564035,10,5.045021481024635
108,13,4.309581200534456,9,2.8723571887911152,13,4.620329932807829
109,11,3.474216736474568,9,3.260878379210117,10,3.8759583114373153
110,29,4.081549128456008,14,3.39161690879144,9,4.297687565656675
111,9,3.653407750580272,11,3.669847402277103,26,5.315475881988366
112,13,3.7691875713474383,43,3.7940148054534526,26,5.044648393694054
113,28,3.879801169132253,11,3.497742752690655,10,6.3603862706599825
114,14,3.36110293207453,13,4.230837782756507,17,5.979503169327699
115,18,3.38068836777364,10,4.241926800405683,8,4.938958008325238
116,15,4.6230087908201085,16,4.3975862511154915,17,4.541961644928324
117,9,3.949435283682973,10,3.789210244892727,10,4.384816126589574
118,10,4.1794475788075145,16,3.350706696802929,29,3.4155848945678398
119,28,3.993422553649939,34,4.007123486991635,23,3.804044093330149
120,11,4.3394743031846605,11,4.064863469785917,27,4.599218404903164
121,34,3.6726818947466717,9,3.578811777671466,25,4.215008709362295
122,11,3.899265677534682,14,4.389312467801762,9,3.7184999561651204
123,20,4.100745190815934,14,5.227782703211755,12,4.1650269862271
124,12,3.9216972912248087,18,3.6937084476173805,11,4.078259942671629
125,12,4.462237125478653,11,3.9126764803648153,11,3.776616506874904
126,10,3.3346319611015547,13,3.080285709475665,14,4.147771468632282
127,10,3.0866631367870387,17,2.467585683213452,63,4.241424498915429
128,19,3.0955774097896502,40,2.876236633519572,10,3.193287182825873
129,11,3.519590075562778,8,2.903972378656519,10,4.54735035641636
130,11,4.022385801486476,11,2.5726442288042857,10,3.683577262933411
131,10,5.214359890149509,67,3.4867990019500694,18,4.254777810885076
132,10,4.654068308480227,123,3.30834288912138,10,3.3632869018268425
133,12,4.3579982074342345,8,3.1947459041369783,11,3.645107129838573
134,10,4.011899447892482,10,3.0751849121638197,11,3.8304357303053655
135,35,4.357811962441702,9,3.1770970888532823,30,4.169532518160759
136,25,3.0724810079152647,13,3.3433989878565193,62,3.2317000640529745
137,9,3.388501759775255,11,3.2684079910561965,12,3.2465037230842655
138,10,3.0763828935943587,11,3.4556911933794088,17,3.1489155854039654
139,11,3.881641220411799,11,3.4082689741274828,10,4.188986897090991
140,8,3.279421040366729,118,2.9239021577337367,9,3.9663322725157557
141,42,3.57726232977119,28,3.152250419620878,11,4.040356966407795
142,9,3.8592613635254094,9,3.4473095845891186,11,4.309690523923963
143,9,3.2773980484524614,30,3.4482643935754114,67,4.3665134356829824
144,10,3.586970953325382,10,4.173805985907826,9,4.74872960737922
145,9,3.5919296379522807,10,3.952729152876529,9,4.659333059999038
146,12,3.208724908121605,11,3.2896649604481,8,5.615892268553591
147,25,3.8364762337332423,24,3.344531788457093,11,3.8007401463399204
148,30,3.5424581521875456,60,3.42027890851024,8,4.137734745969103
149,11,4.282018774830395,20,3.685077209503214,10,4.744429935408467
150,9,4.042625339553494,11,3.08352711225311,9,4.018250828905533
151,27,3.8586640351292574,10,3.619181373183721,9,3.674965219971476
152,76,2.743596002329789,10,3.9582705637689806,45,4.274417434458174
153,27,3.6964878855475773,12,4.178932284208492,10,5.160061638391541
154,8,3.4005521898656403,11,4.112298041241661,8,5.170640563025049
155,9,3.4956086325559967,31,3.972270664997541,15,4.843056866484225
156,22,3.2264497845154816,12,3.3118053553915274,8,5.241766915077396
157,13,3.2873590768274767,13,3.235348185280836,14,4.386023569476115
158,10,3.519298693774088,13,4.144010740333572,11,3.800435731333974
159,20,2.9977302860664437,9,4.403615519093374,9,4.651192047636821
160,11,4.458206870480552,9,3.6992845784016133,84,4.492698574353725
161,11,4.036654012421674,9,3.230048950712667,8,4.455749580485869
162,9,3.840690518123011,42,3.136467328061939,12,4.613148990873804
163,10,3.342420116023717,9,3.164618301786173,9,4.992417010627217
164,10,3.6196491901840426,10,3.7382174099428735,10,3.8788060405232945
165,9,3.2659508440881346,10,3.1861619682621285,28,3.3312577828802143
166,11,2.460950631768139,10,3.438777788691791,30,3.4032687745754084
167,12,2.686758093316181,9,3.1397960507013827,148,2.9790685718861867
168,135,2.9621881432481634,200,2.44512587733229,8,3.3921181247120504
169,11,2.9844499017406876,9,2.838773819098662,10,3.6015584299022554
170,10,2.4559635209017254,104,2.6959732624786916,9,3.85836043935763
171,10,3.023797311328919,11,2.5883613913053183,10,3.5621290616708436
